Text,pos,neg
"NYSE, Inactive, Previous hour, SD -1.19, #NYSE",0,1
"NYSE, Consumer Goods, Positive, Previous hour, SD +1.28, #NYSE #ConsumerGoods",1,0
"NYSE, Health Care, Positive, Previous hour, SD +1.01, #NYSE #HealthCare",1,0
"NYSE, Consumer Services, Positive, Previous hour, SD +1.09, #NYSE #ConsumerServices",1,0
"NYSE, Utilities, Positive, Previous hour, SD +1.12, #NYSE #Utilities",1,0
"NYSE, Financials, Positive, Previous hour, SD +1.08, #NYSE #Financials",1,0
"NYSE, Inactive, Previous hour, SD -1.24, #NYSE",0,1
"NYSE, Inactive, Previous hour, SD -1.37, #NYSE",0,1
"http://t.co/nGpJsAI10D &lt;-- Turn $100 into $1000, $10000 or more in 30 days! #stocks #trading #nyse #pennystocks $FB $TWTR",0,0
Our 10 top #investment tips for today at http://t.co/5xx6xiJqA4 via #WillemTait @WillemTait #budget #GDP #NYSE #IPO #invest #data #stocks,0,0
"#GraphiteStocks Triton Minerals Limited (ASX:TON) Nicanda Hill Update: 
Triton Minerals Lim... http://t.co/h2KLTge4KE #NYSE #NASDAQ #DOW",0,0
"#GraphiteStocks Insider Trading Update: Entegris Inc , American Capital: 
Insider Trading U... http://t.co/0K9RHHgxfH #NYSE #NASDAQ #DOW",0,0
Go online and Sign up for all the free resources offered; #Stocks #markets #NASDAQ #NYSE; Get up to date information http://t.co/LJMNZcEJ5I,0,0
How to Make Money in Stocks: http://t.co/XRRbpLILP5 via @YouTube #stocks #trading #nyse #nasdaq $FB $TWTR $VSR $ICAD,0,0
http://t.co/nGpJsAI10D &lt;-- Lifetime membership for amazing stock alerts on $97! #stocks #trading $FB $TWTR #nyse $LIVE,0,0
Sign up to our FREE Financial Data &amp; News Platform; #Stocks #markets #NASDAQ #NYSE; Get up to date #information http://t.co/LJMNZcEJ5I,0,0
How to Make Money in Stocks: http://t.co/XRRbpLILP5 via @YouTube #stocks #trading #nyse #nasdaq $FB $TWTR $VSR $ICAD,0,0
Poor performance catching up with active stock fund managers http://t.co/TCnvjzwoiJ #NYSE,0,1
Poor performance catching up with active stock fund managers http://t.co/4kw6n1S3sv #NYSE,0,1
New York Stock Exchange resumes bond tradin #bondtrading #NYSE http://t.co/TeNnSaRjyq,1,0
Super Trades Review Video: http://t.co/WQi6YMjptx #stocks #trading #nyse #nasdaq $FB $VSR $IBIO $NQ $HURC,0,0
"#GraphiteStocks Iron Ore on 'Fast Forward' as Goldman May Cut Price Forecast: 
Iron Ore on ... http://t.co/9dlO3cKQQp #NYSE #NASDAQ #DOW",1,0
Hedge Funds Trimming: $PBI $EXR $PRE $HAWK $ISRG $ETN $EV $CCI $BEE $OUTR $VTR $R $KLAC $WDAY $MWE http://t.co/TRx9EnjwT5 #nyse #daytrader,0,1
"Isnt it lovely to be able to kiss and cuddle, hold and gently explore each
other? Great #gfe! #BBWModels #nyse",0,0
http://t.co/t9v4IO2vow &lt;&lt;-- Tandem Trader dvd video #stocks #trading #nyse #nasdaq $FB $TWTR $STUDY $NQ,0,0
"US30 below 17,800  | SPX 2068 #Futures #Equities #Stocks #Shares #NYSE",0,1
Sign up to our great #Entrepreneur &amp; #Investor portal guide including #Stocks #markets #NASDAQ #NYSE; Don't Delay! http://t.co/LJMNZcEJ5I,0,0
"RT @NourHammoury: US30 below 17,800  | SPX 2068 #Futures #Equities #Stocks #Shares #NYSE",0,1
Letter: The Black Friday Experience http://t.co/cNbEJuJaLZ #NYSE,0,0
Letter: The Black Friday Experience http://t.co/YlgHONHdIW #NYSE,0,0
"http://t.co/nGpJsAI10D &lt;-- Turn $100 into $1000, $10000 or more in 30 days! #stocks #trading #nyse #pennystocks $FB $TWTR",0,0
How to Make Money in Stocks: http://t.co/XRRbpLILP5 via @YouTube #stocks #trading #nyse #nasdaq $FB $TWTR $VSR $ICAD,0,0
Sign up for FREE! Want the best #strategy for #Stocks #markets #NASDAQ #NYSE; Why wait? Click now! http://t.co/LJMNZcEJ5I,0,0
Sign up to our FREE Financial Data &amp; News Platform; #Stocks #markets #NASDAQ #NYSE; Get up to date #information http://t.co/LJMNZcEJ5I,0,0
 short /  / $GLNG $SHLD $FLS /  / # #nyse #nasdaq #,0,1
In Play /  / $DE /  / # #nyse #nasdaq #,1,0
http://t.co/VS8RO1tb5N Top 4 NYSE Stocks In The Grocery http://t.co/MKpGu26KWr #Grocerystores #KR #NGVC #NYSE #ROA #Financial #News,0,0
http://t.co/nGpJsAI10D &lt;-- Lifetime membership for amazing stock alerts on $97! #stocks #trading #nyse #pennystocks $FB $TWTR,0,0
What Is Black Friday? http://t.co/lfgg1AVmwn #NYSE,0,0
What Is Black Friday? http://t.co/15b0VY0eey #NYSE,0,0
"#GraphiteStocks The Mole Man?s Tunnel to Nowhere: 
The Mole Man?s Tunnel to Nowhere
Daily B... http://t.co/jeckMk4EjS #NYSE #NASDAQ #DOW",0,0
How to Make Money in Stocks: http://t.co/XRRbpLILP5 via @YouTube #stocks #trading #nyse #nasdaq $FB $TWTR $VSR $ICAD,0,0
Top Stock Picks: $HLF $YHOO $HPQ $AMBA $CVTI $BLOX $GPRO $TASR $BDX $MYL http://t.co/Vv2VEnpBuv #daytrader #stocks #dow #watchlist #nyse,1,0
Stock futures edge lower as oil suffers worst day since May 2011 http://t.co/yKxVChNfRe #NYSE,0,1
Stock futures edge lower as oil suffers worst day since May 2011 http://t.co/iQtRw80vrv #NYSE,0,1
http://t.co/nGpJsAI10D &lt;-- Lifetime membership for amazing stock alerts on $97! #stocks #trading #nyse #pennystocks $FB $TWTR,0,0
"#GraphiteStocks Steady Movements - GrafTech International Ltd(NYSE:GTI), Primero Mining Cor... http://t.co/UPSemzvVLB #NYSE #NASDAQ #DOW",1,0
"#FTSE #LSE #ASX #NYSE #NASDAQ follow us to receive $100 free in game credit. Fun with friends, compete for titles and learn to trade better.",0,0
$SDRL upgraded by Goldman from Sell to Neutral. http://t.co/1aIh4Rkvud  $SPY $DIA $QQQ #stocks #trading #stockupgrade #nyse #nasdaq,1,0
$BRGYY $STO downgraded by Nomura from Neutral to Reduce. http://t.co/1aIh4Rkvud   $DIA $QQQ $SPY #stockdowngrade #stocks #nyse #nasdaq,0,1
$FMS downgraded by Morgan Stanley from Overweight to Equal-Weight. http://t.co/1aIh4Rkvud $DIA $QQQ $SPY #stockdowngrade #stocks #nyse,0,1
$BPESF $CTRP downgraded by JP Morgan from Overweight to Neutral. http://t.co/1aIh4Rkvud $DIA $QQQ $SPY #stockdowngrade #stocks #nyse #nasdaq,0,1
$TOT downgraded by Nomura from Buy to Neutral. http://t.co/1aIh4Rkvud $DIA $QQQ $SPY #stockdowngrade #stocks #nyse,0,1
"Saudis Block OPEC Output Cut, Oil Price Sinks Further http://t.co/CDVCNuKDLf #Energy #Opec #OIL #Oilprices #Stocks #Investing #NYSE #NASDAQ",0,1
http://t.co/MwuQwFayOv,0,0
"#BEATTHEMARKET #PENNYSTOCKS #NYSE #AMEX #NASDAQ #OTC""",0,0
"Fantastic #advice, sign up now for our FREE guides in #Stocks #markets #NASDAQ #NYSE; Unmissable deal! http://t.co/LJMNZcEJ5I",0,0
Lexington Realty Trust Sells Office Buildings http://t.co/TehikEwGzx #NYSE,0,1
Lexington Realty Trust Sells Office Buildings http://t.co/JwadULxnsu #NYSE,0,1
"#GraphiteStocks Crude oil redux: Rare earth elements, and their strategic stranglehold of .... http://t.co/rO0vs9Y8y9 #NYSE #NASDAQ #DOW",0,0
"#NYSE Early Close 1:00 ET

#Globex Energy, Metals &amp; DME Products - Early Close
1245 CT / 1345 ET / 1845 UTC 
http://t.co/fm4O5bZh32",0,0
Tech Stocks Boost S&amp;P 500 To Historic Highs http://t.co/QJu5SkpM07 #Stocks #Investing #NYSE #NASDAQ  #investor #Investing $SPY $IWM $QQQ,1,0
RT @crazycanuck655: Tech Stocks Boost S&amp;P 500 To Historic Highs http://t.co/QJu5SkpM07 #Stocks #Investing #NYSE #NASDAQ  #investor #Investi,1,0
The case for buying Hewlett-Packard ahead of its split http://t.co/mlhlNr85Sg $HPQ #Stocks #Investing #NYSE #NASDAQ,1,0
Upgraded Stocks Active in Pre-Market: $DWA $SCTY $ROST $JBLU $TRUE $PETM $THOR $VOLC $BBRY $GERN $AMAT $AMBC $AAPL $ZNGA $PLNR #nyse #spy,1,0
"RT @crazycanuck655: Saudis Block OPEC Output Cut, Oil Price Sinks Further http://t.co/CDVCNuKDLf #Energy #Opec #OIL #Oilprices #Stocks #Inv",0,1
Top 4 #NYSE #Stocks In The #Grocery #Stores #Industry With The #highest ROA http://t.co/09xccAQ0We,0,0
RT @StockSignaling: Upgraded Stocks Active in Pre-Market: $DWA $SCTY $ROST $JBLU $TRUE $PETM $THOR $VOLC $BBRY $GERN $AMAT $AMBC $AAPL $ZNG,1,0
"http://t.co/nGpJsAI10D &lt;-- Turn $100 into $1000, $10000 or more in 30 days! #stocks #trading #nyse #pennystocks $FB $TWTR",0,0
"@Visa #VISA #NASDAQ #NYSE looks like the peak begins for visa, analytics show a spiral for Visa $V. Placing a put option for 255 EXP Dec 20.",0,1
Kids day at the #nyse @target http://t.co/bTBC5Qg0q7,0,0
Natural Gas stocks are taking a beating today.  #NYSE,0,1
"We are all the GOLD BUGS? jaja
  $DUST $JDST 
#gold  #nyse",0,0
Loving this! #nyse #wallst @ New York Stock Exchange http://t.co/tW01sU4WGI,0,0
Movers and Shakers: Recently Upgraded: $NADL $SO $SDRL $SPLS $AAL $HES $GLNG $MXIM $BDX $BLOX $KKR $QIHU $SCTY $TJX $PBR #trading #nyse,1,0
http://t.co/0G6slm4mLv: Great new IR site created for Manchester United by Investis- take a look through. #manutd #IR #nyse,1,0
@GuardianUS Black Friday - a black day for #Walmart. Situation in stores will convert in problems on #NYSE. #Shareholders:#WalmartStrikers,0,1
"Hope everyone had a wonderful #Thanksgiving! On this day in history in 1914, the #NYSE resumes bond trading: http://t.co/5CNQ1UZFz0",0,0
Fun watching my sister Tatum Bailey ring the bell w/the #target CEO #briancornell at the #NYSE http://t.co/9DcgEsXs7n,1,0
#Target team rings the bell at the #NYSE on #BlackFriday http://t.co/Q7c75rdVMC,1,0
Super Trades Review Video: http://t.co/WQi6YMjptx #stocks #trading #nyse #nasdaq $FB $VSR $IBIO $NQ $HURC,0,0
Premium Alerts Ranked #1 For Gains 2834% Last Week http://t.co/SVqoMlijqL .. #legalizeit #NYSE,0,0
Billions wiped off energy shares as investors rush for exit http://t.co/7HysQt7Bjx #NYSE,0,1
Billions wiped off energy shares as investors rush for exit http://t.co/nQXJcB0Kd2 #NYSE,0,1
http://t.co/Xk9M7IQZ3e &lt;&lt;-- Tandem Trader dvd video #stocks #trading #nyse #nasdaq $FB $TWTR $STUDY $NQ,0,0
RT @ViolinMemory: Good news! @ViolinMemory stock jumped 5% on Fiscal Q3 results. See http://t.co/9x0CaZmsdm -- #NYSE $VMEM http://t.co/2L9S,1,0
"Harper's ""Wild West Agenda"" shot down at major law conference. http://t.co/jyRCwIZIXK #canada #law #pensions #retirement #seniors #nyse #yyc",0,1
"#GraphiteStocks HSBC &amp; Goldman Sachs Under Fire Again: 
HSBC &amp; Goldman Sachs Under Fire Aga... http://t.co/xopFxT4pxF #NYSE #NASDAQ #DOW",0,1
Citigroup rapped for poor analyst supervision http://t.co/u9oxB40ZUd #NYSE,0,1
Citigroup rapped for poor analyst supervision http://t.co/JjBch3zJgY #NYSE,0,1
A view of the Exchange : #NYSE #NYC https://t.co/bxCkWrAGHo,0,0
RT @StockSignaling: Movers and Shakers: Recently Upgraded: $NADL $SO $SDRL $SPLS $AAL $HES $GLNG $MXIM $BDX $BLOX $KKR $QIHU $SCTY $TJX $PB,1,0
,,
